"id","year","state_name","state_code","district_name","district_code","registration_circles","murder","infancticide","rape","assault_on_women","insult_the_modesty_of_women","kidnapping_and_abduction","foeticide","abetment_of_suicide_of_child","exposure_and_abandonment","procuration_of_minor_girls","importation_of_girls_from_foreign_country","buying_of_minors_for_prstn","selling_of_minors_for_prstn","prohibition_of_child_marriage","transplantation_of_human_organs","child_labour_prohibition_and_regulation","immoral_traffic_prevention","justice_care_and_protection_of_children","protection_of_children_from_sexual_offences","attempt_to_commit_murder","unnatural_offences","human_trafficking","other_crimes_committed_against_children"
783,"2016","West Bengal","19","Purulia","321","Purulia",0.0,0.0,"","","",41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,1.0
784,"2016","West Bengal","19","Kolkata","315","Sealdah G. R. P.",0.0,0.0,"","","",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
785,"2016","West Bengal","19","Darjeeling","309","Siliguri G. R. P.",0.0,0.0,"","","",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
786,"2016","West Bengal","19","Darjeeling","309","Siliguri Pc",0.0,0.0,"","","",15.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0
787,"2016","West Bengal","19","Dinajpur Uttar","311","Uttar Dinajpur",2.0,0.0,"","","",183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,26.0
788,"2016","Andaman And Nicobar Islands","35","South Andamans","602","South Andaman",1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,10.0
789,"2016","Andaman And Nicobar Islands","35","North And Middle Andaman","632","North And Middle Andaman",0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
790,"2016","Andaman And Nicobar Islands","35","Nicobars","603","Nicobar",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
791,"2016","Chandigarh","04","Chandigarh","044","Chandigarh",1.0,0.0,0.0,0.0,0.0,145.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,51.0,3.0,6.0,1.0,6.0
792,"2016","The Dadra And Nagar Haveli And Daman And Diu","38","Dadra And Nagar Haveli","465","Dadra And Nagar Haveli",0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
793,"2016","The Dadra And Nagar Haveli And Daman And Diu","38","Daman","463","Daman",0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0
794,"2016","The Dadra And Nagar Haveli And Daman And Diu","38","Diu","464","Diu",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,"2016","Delhi","07","Central","077","Central",0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,80.0,0.0,10.0,5.0,16.0
796,"2016","Delhi","07","North West","082","Crime Branch",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
797,"2016","Delhi","07","East","078","East",4.0,2.0,0.0,0.0,0.0,570.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,163.0,3.0,9.0,4.0,82.0
798,"2016","Delhi","07","New Delhi","079","Eow",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,"2016","Delhi","07","New Delhi","079","Igi Airport",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,"2016","Delhi","07","North West","082","Metro",0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0
801,"2016","Delhi","07","New Delhi","079","New Delhi",2.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,2.0,0.0,0.0
802,"2016","Delhi","07","North","080","North",0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,0.0,9.0,0.0,63.0
803,"2016","Delhi","07","North East","081","North-East",7.0,0.0,0.0,0.0,0.0,733.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,167.0,0.0,13.0,0.0,22.0
804,"2016","Delhi","07","North West","082","North-West",4.0,0.0,0.0,0.0,0.0,586.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,147.0,0.0,13.0,4.0,20.0
805,"2016","Delhi","07","North West","082","Outer",6.0,0.0,0.0,0.0,0.0,986.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,6.0,285.0,2.0,18.0,3.0,23.0
806,"2016","Delhi","07","New Delhi","079","Railway",0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0
807,"2016","Delhi","07","South","083","South",1.0,0.0,0.0,0.0,0.0,477.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,179.0,0.0,8.0,1.0,3.0
808,"2016","Delhi","07","South East","670","South-East",3.0,0.0,0.0,0.0,0.0,703.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,188.0,2.0,13.0,1.0,12.0
809,"2016","Delhi","07","South West","084","South-West",1.0,0.0,0.0,0.0,0.0,588.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,134.0,0.0,9.0,0.0,23.0
810,"2016","Delhi","07","North West","082","Spl Cell",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,"2016","Delhi","07","New Delhi","079","Spuwac",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,"2016","Delhi","07","New Delhi","079","Vigilance",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,"2016","Delhi","07","West","085","West",8.0,2.0,0.0,0.0,0.0,717.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,203.0,4.0,10.0,2.0,12.0
814,"2016","Lakshadweep","31","Lakshadweep District","553","Lakshadweep",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
815,"2016","Puducherry","34","Karaikal","598","Karaikal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0
816,"2016","Puducherry","34","Pondicherry","600","Puducherry",1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,44.0,0.0,0.0,0.0,0.0
